FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_300spots_bg_200_0_I_10000_0_img2.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_300spots_bg_200_0_I_10000_0_img2__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
160	300	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
4562.5	15535.4	6330.57	500.166	198.496	24826.8	217.264	217.264	591.325	342.812	324.005	908.655	402.503	335.396	930.568	6	29	98	22	27	31	96	100	19	25	659	159.033	42.3518	0.655931	1	1	-1
4604.77	17419	3302.21	495.162	197.085	18356.6	218.754	218.754	604.96	309.77	314.69	901.178	284.766	298.956	902.21	6	30	110	12	28	32	108	112	9	15	635	169.775	41.8759	0.648561	1	1	-1
4654.55	27232.3	5276.88	464.218	238.676	326877	214.155	214.155	532.838	317.432	322.875	857.926	334.553	352.298	776.879	10	30	171	19	28	32	169	173	16	22	655	155.058	40.7402	0.630971	1	1	-1
4595.49	28087	2095.1	495.697	198.139	24775	218.421	218.421	587.475	307.612	300.223	897.668	275.489	247.028	895.096	6	30	177	8	28	32	175	179	5	11	613	155.199	42.4964	0.65817	1	1	-1
4863.38	5993.76	3699.19	488.075	199.149	20850.6	220.431	220.431	594.058	336.677	339.938	926.787	383.376	393.763	999.192	7	31	38	13	29	33	36	40	10	16	618	150.609	41.3739	0.640784	1	1	-1
5000.18	25867	4315.22	488.104	196.434	19808.9	221.685	221.685	600.936	331.333	305.713	930.098	360.184	266.993	1015.22	7	32	163	15	30	34	161	165	12	18	622	154.77	41.654	0.645124	1	1	-1
5455.17	17412.3	6390.98	501.595	204.029	19863.7	211.729	211.729	585.668	323.794	312.334	922.605	335.173	292.337	990.978	6	35	110	22	33	37	108	112	19	25	662	172.39	42.2981	0.655098	1	1	-1
5665.53	36858	5630.95	609.031	201.919	594333	267.042	267.042	633.668	338.212	333.257	881.572	385.532	377.973	830.947	9	36	231	20	34	38	229	233	17	23	762	174.163	52.6831	0.815938	1	1	-1
5744.27	2377.91	5215.55	494.4	199.971	22342.6	215.808	215.808	593.741	315.343	313.96	852.775	304.268	297.913	715.547	7	37	16	19	35	39	14	18	16	22	643	167.946	41.6535	0.645115	1	1	-1
5818.96	9362.69	4275.24	482.598	185.341	531669	254.251	254.251	806.304	337.78	343.558	917.62	378.957	402.694	975.244	10	37	59	15	35	39	57	61	12	18	698	172.745	47.1907	0.730873	1	1	-1
