FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 25-Sep-2021 
COMMENT	
IMG_Raw	Poiss_300spots_bg_200_2_I_300_0_img1.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_300spots_bg_200_2_I_300_0_img1__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
300	300	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
30250	17599.7	1571.23	8.96334	200.554	1303.29	447.102	447.102	443.003	599.789	599.433	901.024	549.973	499.749	971.228	15	102	60	6	100	104	58	62	3	9	215	5	1.19432	0.6886	1	1	-1
2302.89	19457.9	1561.74	7.86562	200.836	1130.79	471.817	471.817	420.429	599.433	599.29	900.237	502.892	557.882	961.738	11	9	66	6	7	11	64	68	3	9	211	5	1.15328	0.664936	1	1	-1
33086	24790.2	1614.13	7.26711	200.773	963.204	492	492	480.695	600.211	599.146	901.488	685.973	490.195	1014.13	13	111	84	6	109	113	82	86	3	9	210	4	1.0928	0.630069	1	1	-1
25238.9	48056.5	1524.69	7.49729	201.007	1341.46	492	492	484.055	600.152	600.051	900.371	638.85	656.471	924.685	15	85	161	6	83	87	159	163	3	9	212	4	1.11343	0.641964	1	1	-1
22727.9	53045.2	1687.58	9.55413	199.467	1238.34	491.999	491.999	558.506	599.365	599.577	898.561	527.903	545.176	787.577	15	77	178	7	75	79	176	180	4	10	212	5	1.23929	0.714525	1	1	-1
20230.9	68474.9	1545.92	6.60838	202.602	1417.21	492	492	292.969	600.168	600.008	901.346	730.873	374.887	945.92	19	68	230	6	66	70	228	232	3	9	212	4	1.2929	0.745437	1	1	-1
13926.2	68703.4	1600.07	8.13826	200.686	1219.67	492	492	526.771	598.667	600.068	901.477	426.197	603.378	1000.07	12	48	230	6	46	50	228	232	3	9	212	5	1.15148	0.663901	1	1	-1
7926.25	6442.93	1987.47	8.87915	200.334	1208.37	492	492	515.776	598.859	598.995	898.031	426.245	442.927	787.468	16	28	23	8	26	30	21	25	5	11	213	5	1.23176	0.710188	1	1	-1
51756.7	8457.68	2648.39	8.46015	202.491	1522.35	387.809	387.809	341.623	600.977	600.859	899.975	756.75	957.676	1148.39	12	173	28	9	171	175	26	30	6	12	213	4	1.27242	0.733628	1	1	-1
8299.42	8923.31	1844.56	7.51537	200.647	1162.81	492	492	549.46	599.164	599.434	900.549	499.424	523.307	944.559	12	29	31	7	27	31	29	33	4	10	212	5	1.04204	0.6008	1	1	-1
59282	11454	1966.74	6.99146	201.232	1373.22	492	492	422.67	599.105	600.363	899.071	482.045	653.982	766.737	13	199	39	8	197	201	37	41	5	11	211	5	1.0767	0.620783	1	1	-1
21471.5	28255.2	1754.89	7.14764	200.628	993.366	492	492	534.117	599.349	600.085	899.391	471.48	655.17	854.888	14	73	95	7	71	75	93	97	4	10	217	4	1.08635	0.62635	1	1	-1
29109.2	31518.7	1910.12	7.97178	201.187	1151.35	492	492	419.136	599.84	599.73	897.773	609.197	618.655	710.115	17	98	106	8	96	100	104	108	5	11	216	5	1.1997	0.691701	1	1	-1
21983.5	32114.6	1995.46	9.33445	200.442	1198.79	475.033	475.033	498.596	600.802	600.118	899.021	683.466	614.641	795.463	13	74	108	8	72	76	106	110	5	11	212	5	1.25684	0.724644	1	1	-1
12645.9	35152.7	1646.94	5.65304	200.785	998.758	491.999	491.999	547.531	598.738	600.762	899.492	345.905	652.699	746.94	19	44	118	7	42	46	116	120	4	10	209	4	0.94088	0.542475	1	1	-1
60768.5	38143.9	1832.82	7.70586	202.121	1231.29	343.876	343.876	348.69	599.688	599.865	900.819	468.463	643.873	932.823	15	204	128	7	202	206	126	130	4	10	214	5	0.996711	0.574665	1	1	-1
19670.8	39479.1	1748.96	6.53956	201.603	1058.34	492	492	430.582	600.725	599.57	899.477	770.782	479.115	848.956	12	66	133	7	64	68	131	135	4	10	210	4	1.06618	0.614721	1	1	-1
21382.1	40399	2038.22	9.202	202.415	1871.27	492	492	440.446	600.259	599.422	898.87	682.142	498.975	838.224	14	72	136	8	70	74	134	138	5	11	217	6	1.45119	0.836699	1	1	-1
19808.3	43205.7	1914.71	6.7606	201.641	1459.14	413.933	413.933	470.91	600.169	600.506	901.561	608.294	605.743	1014.71	21	67	145	7	65	69	143	147	4	10	212	4	0.998949	0.575956	1	1	-1
16820.2	49814.5	2809.54	4.55128	203.361	1590.05	398.144	398.144	558.929	600.688	599.497	901.292	620.188	614.462	1309.54	24	57	167	9	55	59	165	169	6	12	216	4	1.03787	0.598397	1	1	-1
32270.3	61235.9	1674.63	8.12181	200.068	898.098	492	492	564.188	599.137	600.11	898.909	470.303	635.863	774.634	13	109	205	7	107	111	203	207	4	10	211	4	1.09709	0.632542	1	1	-1
53785.3	61319.8	1785.24	7.32633	200.179	1339.99	491.999	491.999	558.922	600.305	601.075	900.195	685.345	719.807	885.243	19	180	205	7	178	182	203	207	4	10	215	4	1.03311	0.595654	1	1	-1
22606.9	9016.33	2234.88	7.95087	200.354	1159.03	492	492	511.117	600.66	599.78	901.404	706.908	616.331	1034.88	14	76	31	8	74	78	29	33	5	11	212	5	1.10232	0.635555	1	1	-1
61758.3	22707.2	2491.75	10.268	201.796	1106.42	418.408	418.408	532.648	599.757	599.371	901.694	558.338	507.208	991.752	13	207	77	9	205	209	75	79	6	12	215	7	1.3808	0.796115	1	1	-1
17801.2	23763.3	1960.38	7.51761	200.102	1147.51	491.999	491.999	556.467	600.601	600.178	898.332	701.205	663.257	760.379	15	60	80	8	58	62	78	82	5	11	211	4	1.04339	0.601581	1	1	-1
73175.9	23959.9	1902.03	6.93584	200.663	1231.79	491.964	491.964	454.488	600.059	599.78	900.313	575.927	559.921	1002.03	27	245	81	7	243	247	79	83	4	10	211	4	1.03073	0.594278	1	1	-1
26085.2	43162.4	1969.75	7.05556	200.116	1049.65	492	492	530.01	599.627	599.992	898.169	585.191	562.437	769.755	16	88	145	8	86	90	143	147	5	11	210	4	0.903996	0.52121	1	1	-1
28037.1	66924	2015.02	6.10456	201.107	1202.01	492	492	441.556	599.408	599.822	899.323	437.12	623.984	815.02	14	95	224	8	93	97	222	226	5	11	211	4	0.969146	0.558773	1	1	-1
58088.9	71272.6	2059.51	7.36512	200.608	1272.29	442.516	442.516	579.8	599.197	599.087	899.975	488.874	472.593	859.515	14	195	239	8	193	197	237	241	5	11	212	4	1.0737	0.619057	1	1	-1
45648.9	8937.43	2390.63	7.4342	200.645	1114.07	492	492	464.019	600.507	599.56	900.178	648.885	537.425	890.63	16	153	31	9	151	155	29	33	6	12	213	4	1.10119	0.634902	1	1	-1
36568.2	9892.15	2454.33	8.20369	200.964	1115.89	420.429	420.429	405.239	599.518	599.772	900.228	568.218	592.149	954.33	18	123	34	9	121	125	32	36	6	12	213	5	1.01913	0.58759	1	1	-1
50523.2	13595.9	2322.41	5.55003	201.328	861.269	492	492	459.188	601.031	600.668	899.856	723.153	695.872	822.41	12	169	46	9	167	171	44	48	6	12	210	4	0.960535	0.553808	1	1	-1
66244.5	25846.8	2314.52	7.11274	200.794	1373.32	491.212	491.212	481.365	599.823	600.372	899.358	544.451	646.81	814.517	18	222	87	9	220	224	85	89	6	12	215	4	0.97832	0.564062	1	1	-1
73759.1	28034.7	2403.5	6.76704	200.805	1209.63	457.878	457.878	499.339	599.492	600.914	900.068	559.078	734.663	903.501	12	247	94	9	245	249	92	96	6	12	214	4	1.01719	0.586474	1	1	-1
36895.4	31896.1	2552.49	6.53132	201.21	1196.74	492	492	557.152	600.27	600.717	901.51	595.43	696.092	1052.49	15	124	107	9	122	126	105	109	6	12	212	5	1.11146	0.640824	1	1	-1
32703.9	35955.9	2323.36	7.96636	200.286	1131.94	492	492	533.96	599.696	600.017	899.112	603.882	555.896	823.365	17	110	121	9	108	112	119	123	6	12	212	5	1.07996	0.622662	1	1	-1
6006.98	37355.6	2451.36	6.7763	200.747	1174.79	491.998	491.998	512.831	599.907	599.146	900.71	606.976	455.609	951.357	15	21	126	9	19	23	124	128	6	12	213	4	0.998949	0.575956	1	1	-1
69281.8	38852.3	2381.26	7.26891	200.526	1173.63	492	492	493.721	600.296	600.99	899.45	581.802	752.277	881.26	14	232	130	9	230	234	128	132	6	12	211	4	1.04726	0.603809	1	1	-1
22910.9	45250.3	2349.41	6.89021	200.982	1182.66	492	492	459.493	601.006	599.577	899.485	710.902	550.344	849.406	13	77	152	9	75	79	150	154	6	12	213	4	1.0171	0.586418	1	1	-1
64572.1	67542.8	2303.77	6.77104	200.642	1131.84	487.05	487.05	564.268	600.921	600.262	899.535	672.099	642.783	803.772	15	216	226	9	214	218	224	228	6	12	211	5	0.976136	0.562803	1	1	-1
21166.4	72757.7	2519.7	9.9322	200.91	1273.63	492	492	394.857	601.097	601.51	901.375	766.412	757.665	1019.7	12	71	243	9	69	73	241	245	6	12	212	5	1.3358	0.770173	1	1	-1
63803.6	6397.1	2849.15	6.88479	200.526	1164.09	492	492	543.509	599.137	600.812	901.607	503.609	697.104	1049.15	18	214	22	10	212	216	20	24	7	13	213	4	0.992815	0.572419	1	1	-1
61003.8	7481.17	3081.68	9.75423	202.216	1625.32	458.931	458.931	340.965	600.269	599.74	899.462	703.816	581.173	981.676	20	204	26	11	202	206	24	28	8	14	219	6	1.43382	0.826684	1	1	-1
71353.7	10294.4	2669.59	6.05248	200.389	1247.89	492	492	640.744	599.636	600.533	899.678	553.719	694.389	869.591	13	239	35	10	237	241	33	37	7	13	213	4	0.927592	0.534814	1	1	-1
70561.5	14068.8	3162.27	6.07153	202.046	1343.14	491.996	491.996	537.531	599.765	599.975	898.974	661.492	568.84	762.268	24	236	48	12	234	238	46	50	9	15	212	5	1.19797	0.690706	1	1	-1
27119.5	15972.5	2460.07	5.84741	201.352	1231.25	492	492	457.927	600.769	600.372	900.262	719.486	672.542	960.075	16	91	54	9	89	93	52	56	6	12	211	4	0.924507	0.533035	1	1	-1
27920.3	18144.5	2550.44	9.69808	202.331	1393.2	172.502	172.502	403.886	598.715	600	899.619	620.331	744.549	1050.44	18	94	61	9	92	96	59	63	6	12	212	4	0.922693	0.53199	1	1	-1
14453.6	18341.3	2873.59	7.87606	201.097	1029.91	387.488	387.488	521.111	600.642	600.33	899.366	653.572	641.311	773.592	13	49	62	11	47	51	60	64	8	14	212	5	1.0956	0.631678	1	1	-1
42056.2	21878.6	2734.78	11.3328	201.472	1150.45	307.258	307.258	335.293	600.651	600.008	899.365	656.244	578.608	934.778	12	141	74	10	139	143	72	76	7	13	214	5	1.08732	0.626908	1	1	-1
2154.93	29791.2	2789.7	10.2404	201.747	1166.8	372.448	372.448	307.282	599.384	600.338	901.385	654.929	691.214	989.699	17	8	100	10	6	10	98	102	7	13	211	5	1.12117	0.646421	1	1	-1
3636.35	32685.3	2773.67	8.50488	200.428	1062.68	492	492	473.662	600.609	599.958	900.955	636.351	585.319	973.668	12	13	110	10	11	15	108	112	7	13	211	5	1.16639	0.672495	1	1	-1
74131.2	37726.4	2716.79	6.68071	201.434	1153.31	492	492	475.061	599.654	599.68	900.118	631.175	526.356	916.793	18	248	127	10	246	250	125	129	7	13	212	5	1.04314	0.601436	1	1	-1
12669.1	40822.7	2706.34	7.41912	200.327	1319.61	481.836	481.836	466.426	600.491	600.297	900.136	669.112	622.687	906.338	18	43	137	10	41	45	135	139	7	13	216	4	0.976741	0.563152	1	1	-1
20825.8	47175.2	2505.57	7.30317	200.627	1118.49	492	492	544.833	599.121	600.363	898.25	425.833	675.152	705.575	13	71	158	10	69	73	156	160	7	13	212	4	1.13702	0.655561	1	1	-1
54824.9	47438.3	2692.14	7.96016	201.678	1103.75	310.579	310.579	387.445	599.416	600.161	900.44	524.88	638.349	892.145	13	184	159	10	182	186	157	161	7	13	210	4	0.953328	0.549653	1	1	-1
57576.1	48786.1	2755.29	5.79933	201.321	1228.36	492	492	458.176	599.89	599.789	900.794	576.071	486.13	955.292	11	193	164	10	191	195	162	166	7	13	212	4	0.95807	0.552387	1	1	-1
32283.2	52377.8	2721.92	5.43269	201.216	1015.38	492	492	655.484	599.274	599.384	900.481	483.179	477.75	921.917	17	109	176	10	107	111	174	178	7	13	211	4	0.896188	0.516708	1	1	-1
12018.7	70200.4	2795.67	7.19796	200.533	1242.29	492	492	576.48	599.932	599.924	900.718	618.732	600.358	995.666	12	41	235	10	39	43	233	237	7	13	212	4	1.04889	0.604748	1	1	-1
47810.2	6912.57	2925.1	6.79158	200.894	1062.41	491.999	491.999	460.792	600.736	600.414	899.493	710.166	612.566	825.105	13	160	24	11	158	162	22	26	8	14	213	4	0.973373	0.56121	1	1	-1
30859.1	7588.05	3024.73	7.13629	200.824	965.163	492	492	424.92	599.89	600.651	900.584	559.103	688.045	924.733	14	104	26	11	102	106	24	28	8	14	210	4	0.994666	0.573486	1	1	-1
19481	11445.3	2899.88	7.02686	200.545	1012.01	492	492	418.154	599.949	600.373	899.619	581.031	645.271	799.88	15	66	39	11	64	68	37	41	8	14	214	4	0.964663	0.556188	1	1	-1
32186.3	12480.8	3208.4	7.73318	200.904	1318.83	473.267	473.267	466.647	600.245	599.721	899.248	686.282	480.774	808.401	19	108	43	12	106	110	41	45	9	15	212	5	1.12902	0.650948	1	1	-1
23937.2	21047.9	3106.33	6.73914	200.725	1327.35	492	492	515.306	599.467	600.389	900.465	537.208	647.931	1006.33	13	81	71	11	79	83	69	73	8	14	212	4	0.979662	0.564836	1	1	-1
