FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_30spots_bg_200_1_I_300_0_img2.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_30spots_bg_200_1_I_300_0_img2__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
160	300	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
1057.17	20179.5	3247.46	12.5589	200.795	740.33	198.869	198.869	551.822	321.155	320.171	899.267	417.166	339.478	847.461	9	7	127	12	5	9	125	129	9	15	217	4.67182	1.09531	0.856456	1	1	-1
1542.76	26608.1	4573.13	12.6618	199.371	903.43	253.087	253.087	618.426	319.33	318.741	901.281	262.763	208.14	973.133	9	11	168	16	9	13	166	170	13	19	214	4.03064	1.12923	0.882979	1	1	-1
3176.45	30366	4123.74	13.7319	199.952	679.219	233.547	233.547	586.298	319.762	319.498	898.991	296.447	286.011	823.742	8	21	191	15	19	23	189	193	12	18	214	4.74592	1.13385	0.886593	1	1	-1
4284.91	3069.49	3862.43	10.8561	199.884	808.011	250.283	250.283	730.141	319.511	320.332	899.352	284.909	349.486	862.429	8	28	20	14	26	30	18	22	11	17	213	3.48357	0.999996	0.781925	1	1	-1
6769.46	7822.92	6181.03	11.1967	200.328	843.209	231.123	231.123	551.114	320.351	319.798	898.356	369.461	302.919	781.028	9	43	50	22	41	45	48	52	19	25	219	3.9264	0.915843	0.716124	1	1	-1
7801.36	15259.4	2257.18	11.173	200.267	790.794	253.01	253.01	549.325	319.56	319.102	898.164	281.365	219.435	757.184	9	50	97	9	48	52	95	99	6	12	214	3.9831	0.947455	0.740842	1	1	-1
9439.33	31651.3	4296.74	11.8693	199.811	933.221	243.852	243.852	648.423	318.466	319.784	897.681	159.328	291.339	696.741	9	61	199	16	59	63	197	201	13	19	215	3.83561	1.17577	0.919364	1	1	-1
12243.3	29787.9	3936.4	12.4624	199.098	697.387	284.529	284.529	626.386	319.089	320.251	900.614	243.298	347.914	936.404	8	78	187	14	76	80	185	189	11	17	215	3.54301	0.990525	0.774519	1	1	-1
14269.4	24677.6	3886.4	10.8414	200.074	819.997	247.333	247.333	622.015	320.332	320.301	900.076	349.435	357.576	886.402	9	90	155	14	88	92	153	157	11	17	214	4.05384	0.9454	0.739235	1	1	-1
15350.6	32954.6	3362.26	12.3383	198.844	778.024	269.013	269.013	692.186	319.919	319.96	897.034	310.556	314.609	662.256	9	97	207	13	95	99	205	209	10	16	214	3.56677	0.982813	0.768489	1	1	-1
17046.7	3406.02	3868.01	12.1525	200.062	584.359	211.952	211.952	553.674	319.221	320.365	899.561	246.718	366.017	868.011	8	108	22	14	106	110	20	24	11	17	218	3.81518	1.04927	0.820454	1	1	-1
17249.3	18771.7	2335.99	11.726	199.972	611.086	233.119	233.119	622.833	321.341	320.544	902.531	449.314	371.738	1135.99	9	108	118	8	106	110	116	120	5	11	213	3.79398	1.07324	0.839194	1	1	-1
18051.9	1616.55	2193.03	13.6771	200.158	726.125	231.789	231.789	488.931	319.632	320.162	897.052	291.888	336.554	693.033	9	114	11	9	112	116	9	13	6	12	215	4.50183	1.11371	0.870839	1	1	-1
18847.9	14188.7	6616.67	15.397	200.984	821.195	177.945	177.945	500.119	319.654	319.443	900.152	287.933	268.664	916.674	7	119	90	23	117	121	88	92	20	26	221	5.34586	1.27889	1	1	1	-1
19521.1	22472.4	4311.93	14.7995	201.269	915.305	189.976	189.976	383.174	320.063	320.67	900.539	321.072	392.356	1011.93	10	123	141	15	121	125	139	143	12	18	220	4.40714	1.07264	0.83873	1	1	-1
21153.7	21592.3	5338.28	12.8666	200.534	551.585	200.878	200.878	604.889	320.422	319.937	902.283	353.705	312.307	1138.28	8	133	136	18	131	135	134	138	15	21	214	4.64692	1.11434	0.871331	1	1	-1
23044.8	29345.1	4342.5	12.0896	200.31	684.438	226.212	226.212	581.546	320.027	320.629	898.181	324.825	385.13	742.504	9	145	184	16	143	147	182	186	13	19	215	4.10605	1.04751	0.819079	1	1	-1
23067.3	29139.6	6986.77	11.7909	199.316	717.424	256.598	256.598	670.864	318.511	320.157	898.009	187.277	339.554	686.767	10	146	183	25	144	148	181	185	22	28	216	3.56494	1.08138	0.845561	1	1	-1
24182	16483.5	5003.8	11.2982	199.983	841.384	244.741	244.741	645.88	320.274	320.103	902.357	342.018	323.517	1103.8	9	152	104	17	150	154	102	106	14	20	215	3.98813	0.99241	0.775993	1	1	-1
25628	8042.73	2633.55	13.3053	200.777	871.624	204.115	204.115	488.817	320.076	320.562	899.276	347.972	362.726	833.55	11	161	51	10	159	163	49	53	7	13	217	4.8371	1.11169	0.869264	1	1	-1
26507.1	11906.8	3233.62	13.3856	201.417	756.369	193.425	193.425	418.136	319.304	320.687	899.705	267.074	386.764	833.625	9	167	75	12	165	169	73	77	9	15	218	4.20151	1.02191	0.799059	1	1	-1
26690.6	6860.61	2835.73	13.8427	199.752	780.188	229.03	229.03	597.895	319.542	319.811	901.953	290.572	300.61	1035.73	7	168	44	10	166	170	42	46	7	13	217	4.71561	1.21539	0.95035	1	1	-1
28675.4	6866.85	6638.84	14.9327	200.619	809.892	191.97	191.97	550.161	320.435	319.897	900.463	355.432	306.854	938.844	6	180	44	23	178	182	42	46	20	26	218	5.56358	1.27536	0.997238	1	1	-1
28735.2	25544.3	6867.42	11.238	199.976	1000.49	253.706	253.706	603.248	319.487	320.944	903.17	255.151	424.316	1167.42	12	181	160	23	179	183	158	162	20	26	219	4.2137	1.00042	0.78226	1	1	-1
29774.7	28404.1	6814.3	10.3082	199.318	753.18	294.198	294.198	653.1	318.784	319.428	902.389	174.7	244.103	1114.3	9	188	179	23	186	190	177	181	20	26	212	3.24254	0.898129	0.702273	1	1	-1
