FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_300spots_bg_200_2_I_300_0_img2.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_300spots_bg_200_2_I_300_0_img2__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
100	200	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
327.615	1157.16	1414.03	24.8962	199.202	1269.93	111.73	111.73	417.375	200.577	199.18	600.509	227.615	157.162	614.033	6	4	13	8	2	6	11	15	5	11	219	8.13276	2.47401	0.534346	1	1	-1
336.273	6691	2511.66	26.2816	199.897	1297.08	100.432	100.432	444.913	200.663	199.774	601.56	236.273	191.005	711.655	7	4	68	13	2	6	66	70	10	16	224	9.61208	2.69847	0.582825	1	1	-1
566.489	8307.24	1792.81	23.52	200.269	2226.93	115.645	115.645	405.134	201.42	199.947	596.641	266.489	207.243	392.807	12	6	84	11	4	8	82	86	8	14	228	8.25018	2.27791	0.491991	1	1	-1
530.547	9349.62	1655.27	26.6993	199.936	1437.68	97.6808	97.6808	406.459	200.555	198.897	600.767	230.547	149.619	655.274	7	6	95	9	4	8	93	97	6	12	233	9.1587	2.50701	0.541473	1	1	-1
486.204	20139	2236.25	26.1865	199.915	1387.84	104.381	104.381	402.691	199.62	200.872	600.643	186.204	238.977	636.251	6	6	202	12	4	8	200	204	9	15	222	9.78544	2.522	0.544711	1	1	-1
603.179	6215.61	2445.53	27.5384	199.372	1326.83	105.578	105.578	391.752	200.179	200.319	600.448	203.179	215.614	645.526	6	7	63	13	5	9	61	65	10	16	229	10.7605	2.69075	0.581158	1	1	-1
648.746	10346.4	1424.66	24.9569	199.944	1316.66	104.951	104.951	381.222	200.742	200.79	600.37	248.746	246.412	624.659	7	7	104	8	5	9	102	106	5	11	224	8.07868	2.34939	0.507429	1	1	-1
623.841	22082.8	1539.91	26.1675	200.05	1358.49	96.2485	96.2485	434.325	200.554	199.703	599.647	223.841	182.765	539.915	8	7	222	9	5	9	220	224	6	12	226	10.0184	2.50867	0.541832	1	1	-1
745.674	3500.42	2679.15	22.2401	199.772	1254.16	107.928	107.928	457.223	200.915	200.07	600.666	245.674	200.421	679.151	7	8	36	14	6	10	34	38	11	17	221	8.02325	2.27446	0.491247	1	1	-1
677.684	15617.2	4592.08	26.4873	199.415	1644.54	106.679	106.679	428.205	199.175	200.464	599.938	177.684	217.172	592.081	7	8	157	24	6	10	155	159	21	27	227	11.0588	2.73826	0.591418	1	1	-1
