FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_30spots_bg_200_2_I_300_0_img0.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_30spots_bg_200_2_I_300_0_img0__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
100	200	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
1146.48	9342.31	2351.95	30.3316	200.347	1451.5	94.4787	94.4787	364.465	199.061	199.116	599.049	146.483	142.306	551.955	8	13	95	13	11	15	93	97	10	16	226	20	4.56245	0.927371	1	1	-1
2701.22	14189.4	4903.58	29.5388	200.343	1330.99	98.2817	98.2817	382.888	200.039	199.64	598.281	201.221	189.369	503.577	9	28	143	26	26	30	141	145	23	29	229	23	4.52268	0.919287	1	1	-1
4293.62	18952.9	1460.77	27.6287	200.252	1075.87	98.0747	98.0747	444.211	199.978	199.163	598.23	193.621	152.907	460.766	8	44	191	9	42	46	189	193	6	12	226	20	4.40611	0.895592	1	1	-1
5159.79	4660.06	1135.07	27.4617	200.006	1467.32	94.6288	94.6288	404.186	199.37	201.182	598.61	159.787	260.056	535.068	8	53	47	7	51	55	45	49	4	10	227	18	4.14521	0.842561	1	1	-1
5415.12	4023.94	4296.95	26.138	199.485	1643.71	105.208	105.208	406.94	200.437	200.476	598.572	215.116	223.942	496.951	8	55	41	23	53	57	39	43	20	26	226	20	4.22781	0.859351	1	1	-1
5480.28	22250.8	4599.34	26.4615	199.974	1622.56	101.703	101.703	412.923	199.703	201.192	597.448	180.281	250.779	399.342	9	56	223	25	54	58	221	225	22	28	228	20	4.32581	0.879271	1	1	-1
6390.69	19068.5	4319.3	25.5573	199.919	1315.22	101.896	101.896	390.04	199.885	199.387	601.568	190.69	168.549	719.302	7	65	192	22	63	67	190	194	19	25	224	18	3.98272	0.809534	1	1	-1
7307.72	19023.1	3577.19	30.0198	200.096	1301.15	95.4333	95.4333	381.484	200.062	200.542	599.508	207.717	223.081	577.188	6	74	191	19	72	76	189	193	16	22	230	23	4.46518	0.907599	1	1	-1
7786.18	3892.19	4541.03	26.6318	199.758	1197.21	104.533	104.533	395.05	199.639	199.885	599.15	186.183	192.185	541.033	6	79	40	24	77	81	38	42	21	27	227	21	4.21502	0.856751	1	1	-1
9581.12	19406.2	1756.36	25.979	200.496	1328.84	90.8801	90.8801	427.262	199.622	200.062	597.31	181.122	206.156	356.363	9	97	195	11	95	99	193	197	8	14	224	18	3.98073	0.809128	1	1	-1
9866.42	14390.3	2587.72	26.3084	199.822	1317.25	100.725	100.725	406.672	199.302	199.891	597.097	166.415	190.284	387.718	9	100	145	15	98	102	143	147	12	18	222	18	4.15392	0.844332	1	1	-1
12515.8	11295.7	4546.31	27.0398	199.802	1374.76	100.231	100.231	394.908	200.358	199.905	599.306	215.803	195.726	546.305	6	126	114	24	124	128	112	116	21	27	226	20	4.18832	0.851324	1	1	-1
13366.2	894.825	3567.92	26.1302	200.409	1287.02	100.155	100.155	375.848	199.519	199.773	602.237	166.21	194.825	767.916	8	135	10	18	133	137	8	12	15	21	224	19	4.14984	0.843502	1	1	-1
13475	13246.7	2007.33	30.7719	200.393	1558.47	92.3739	92.3739	375.942	199.58	201.119	598.143	174.995	246.707	407.327	10	136	133	12	134	138	131	135	9	15	224	19	4.53195	0.921171	1	1	-1
13879.1	22607.4	1630.05	27.7292	199.456	1266.48	102.46	102.46	392.13	199.588	200.207	600.622	179.126	207.351	630.051	6	140	227	9	138	142	225	229	6	12	224	19	4.30338	0.874712	1	1	-1
14124.4	23561.3	1242.15	37.0935	200.748	1614.81	82.198	82.198	370.428	200.528	201.271	600.095	224.393	261.332	642.148	8	142	236	7	140	144	234	238	4	10	234	24	4.91977	1	1	1	-1
16203.8	25011.6	3928.71	28.2012	200.426	1452.73	93.1415	93.1415	356.175	199.908	200.162	602.106	203.817	211.566	728.711	8	163	251	20	161	165	249	253	17	23	231	22	4.09573	0.832505	1	1	-1
16458.2	1968.44	1933.69	27.7396	199.548	1203.11	105.163	105.163	375.747	199.197	199.415	598.908	158.186	168.437	533.691	7	166	21	11	164	168	19	23	8	14	222	18	4.33019	0.880161	1	1	-1
16720.6	7939.1	3006.28	34.438	200.496	1248.47	85.7337	85.7337	343.707	200.431	200.82	596.959	220.624	239.102	406.276	9	168	80	17	166	170	78	82	14	20	231	23	4.62695	0.940481	1	1	-1
17386.4	5734.01	1799.71	26.626	199.949	1326.99	102.213	102.213	355.198	199.765	198.863	600.303	186.378	134.014	599.713	7	175	59	10	173	177	57	61	7	13	228	20	4.11148	0.835707	1	1	-1
17559.8	10572.4	4636.89	30.961	201.118	1436.45	83.5028	83.5028	320.857	199.185	199.474	600.028	159.835	172.406	636.886	8	177	107	24	175	179	105	109	21	27	227	21	4.02245	0.817609	1	1	-1
18149.6	17934.8	1932.71	26.3148	199.877	1195.19	100.035	100.035	450.942	199.074	200.752	601.482	149.55	234.833	732.712	7	183	180	10	181	185	178	182	7	13	223	17	4.26945	0.867816	1	1	-1
18893	2565.43	3092.66	26.2221	199.338	1394.77	111.312	111.312	373.738	199.81	199.247	598.007	192.969	165.434	492.657	8	190	27	17	188	192	25	29	14	20	229	21	4.17191	0.847988	1	1	-1
19794.8	7149.2	1720.17	25.9159	199.823	1245.83	102.558	102.558	422.983	199.95	201.024	599.178	194.775	249.205	520.169	8	199	72	10	197	201	70	74	7	13	222	17	4.1706	0.847722	1	1	-1
