FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_30spots_bg_200_2_I_300_0_img1.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_30spots_bg_200_2_I_300_0_img1__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
100	200	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
519.364	16076	3452.84	28.8331	199.947	1470.41	100.757	100.757	347.889	200.193	199.384	600.856	219.364	176.024	652.843	7	6	162	18	4	8	160	164	15	21	232	24	4.33345	0.898565	1	1	-1
1215.52	18596.3	2916.37	28.2632	198.779	1167.31	109.113	109.113	424.391	200.448	199.938	598.361	215.515	196.276	516.373	7	13	187	16	11	15	185	189	13	19	229	22	4.51752	0.936733	1	1	-1
2039.4	12617.1	1925.61	29.0472	200.002	1240.91	97.4428	97.4428	395.773	200.864	200.291	601.868	239.401	217.093	725.614	8	21	127	10	19	23	125	129	7	13	226	20	4.41971	0.91645	1	1	-1
2211.75	15145.9	2393.44	30.118	200.384	1378.1	87.4576	87.4576	413.911	200.339	199.225	600.218	211.755	145.899	593.442	8	23	153	13	21	25	151	155	10	16	225	19	4.41402	0.915271	1	1	-1
2818.92	12568.6	4544.3	26.5748	200.338	1399.89	103.813	103.813	372.647	200.366	199.542	601.91	218.923	168.625	744.299	7	29	127	23	27	31	125	129	20	26	230	21	4.24781	0.880807	1	1	-1
3032.23	7180.64	4685.95	35.9193	200.568	1712.73	86.4648	86.4648	340.766	200.553	199.6	602.135	232.229	180.639	685.948	8	31	73	24	29	33	71	75	21	27	235	25	4.82263	1	1	1	-1
3664.29	7359.17	3716.15	26.0101	200.284	1213.91	99.2478	99.2478	397.268	199.281	199.231	601.471	164.293	159.165	716.147	8	38	75	19	36	40	73	77	16	22	222	18	4.03413	0.8365	1	1	-1
3981.24	3400.12	4713.82	27.3088	200.338	1204.83	92.6456	92.6456	437.523	199.65	199.975	599.256	181.236	200.121	513.817	6	41	35	25	39	43	33	37	22	28	226	20	4.17259	0.86521	1	1	-1
4403.07	4009.76	4332.68	27.0885	200.268	1472.1	96.2941	96.2941	359.049	199.832	200.221	599.093	203.069	209.76	532.68	6	45	41	23	43	47	39	43	20	26	226	18	3.97936	0.825142	1	1	-1
4755.66	14368.5	1219.39	26.9957	200.828	1376.33	96.1335	96.1335	393.49	199.366	199.428	597.738	155.662	168.452	419.388	8	49	145	8	47	51	143	147	5	11	228	20	4.25024	0.881312	1	1	-1
