FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_30spots_bg_200_2_I_300_0_img2.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_30spots_bg_200_2_I_300_0_img2__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
100	200	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
257.55	9703.43	2523.58	34.5752	200.482	919.696	92.0237	92.0237	338.859	199.079	200.14	599.073	157.55	203.429	523.584	7	4	98	14	2	6	96	100	11	17	229	23	4.72204	0.960676	1	1	-1
1756.73	16348.1	2547.47	28.9015	200.289	1122.53	92.9496	92.9496	429.35	199.15	199.111	601.683	156.731	148.069	747.471	8	19	165	13	17	21	163	167	10	16	227	19	4.42391	0.900023	1	1	-1
2375.59	16111.7	3449.03	24.7969	199.654	1409.61	105.555	105.555	446.162	199.572	200.123	598.17	175.586	211.669	449.034	8	25	162	19	23	27	160	164	16	22	224	18	4.09714	0.833543	1	1	-1
3144.53	7518.41	2397.73	29.7743	200.26	1320.17	97.0801	97.0801	358.99	200.929	200.271	597.247	244.53	218.407	397.731	9	32	76	14	30	34	74	78	11	17	228	21	4.54871	0.925413	1	1	-1
3655.27	14890	1131.22	27.8667	200.174	1443.27	99.1929	99.1929	367.438	198.959	199.938	598.78	155.272	190.002	531.224	8	38	150	7	36	40	148	152	4	10	227	20	4.25139	0.864926	1	1	-1
4548.58	9958.54	3769.81	24.1815	199.591	1287.04	111.149	111.149	405.099	201.005	201.117	599.72	248.576	258.542	569.808	6	46	100	20	44	48	98	102	17	23	225	18	4.07292	0.828617	1	1	-1
5079.93	11434.8	2582.55	28.1486	199.699	1514.24	101.268	101.268	400.871	199.743	200.847	599.787	179.933	234.83	582.553	7	52	115	14	50	54	113	117	11	17	226	20	4.38435	0.891975	1	1	-1
6040.41	8698.69	2066.57	30.0009	199.765	1281.34	93.5772	93.5772	402.899	200.905	199.947	597.815	240.408	198.688	466.567	8	61	88	12	59	63	86	90	9	15	235	23	4.39627	0.894401	1	1	-1
7393.43	20982.1	4892.75	30.3197	200.407	1433.82	92.0244	92.0244	371.062	199.877	199.706	598.244	193.435	182.063	492.752	7	75	211	26	73	77	209	213	23	29	232	23	4.35662	0.886332	1	1	-1
7582.3	6439.65	3018.38	26.3295	199.885	1253.68	102.683	102.683	418.285	199.765	200.926	597.93	182.296	239.652	418.384	9	77	65	17	75	79	63	67	14	20	225	18	4.17301	0.848978	1	1	-1
8217.42	18497.5	2842.52	28.8102	200.386	1180.76	93.0982	93.0982	371.71	200.369	199.908	600.599	217.419	197.536	642.52	6	83	186	15	81	85	184	188	12	18	226	21	4.15656	0.845632	1	1	-1
8351.72	3485.03	3165.56	28.9535	200.111	1415.92	98.9058	98.9058	374.032	199.058	199.779	599.156	151.722	185.034	565.556	6	85	36	17	83	87	34	38	14	20	225	20	4.38781	0.892679	1	1	-1
8468.8	20867.4	4197.8	28.7939	199.932	1124.87	105.325	105.325	367.181	199.428	199.277	599.682	168.802	167.434	597.797	6	86	210	22	84	88	208	212	19	25	224	19	4.49647	0.914786	1	1	-1
9173.31	6647.31	3484.27	28.1486	199.921	1501.4	95.928	95.928	383.771	199.613	198.885	601.356	173.305	147.307	684.274	8	93	68	18	91	95	66	70	15	21	226	19	4.2085	0.856199	1	1	-1
9482.23	608.766	2404.92	31.6231	200.394	1279.95	90.1663	90.1663	343.994	199.667	200.076	600.022	182.226	208.766	604.924	5	96	7	13	94	98	5	9	10	16	228	23	4.38575	0.89226	1	1	-1
10556.4	5044.74	1631.57	30.0275	199.984	1303.51	96.2856	96.2856	378.406	200.929	200.957	597.592	256.396	244.736	431.572	7	106	51	10	104	108	49	53	7	13	230	21	4.54539	0.924737	1	1	-1
