FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_30spots_bg_200_2_I_300_0_img2.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_30spots_bg_200_2_I_300_0_img2__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
100	200	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
7572.39	795.55	4255.62	7.78178	198.738	923.338	232.053	232.053	515.694	200.386	199.904	598.596	272.388	195.55	455.622	12	76	9	23	74	78	7	11	20	26	210	2.63142	0.725734	0.794409	1	1	-1
8219.05	3174.4	2324.64	8.00448	200.253	967.304	145.125	145.125	402.497	200.068	200.489	598.158	219.055	274.402	324.641	9	83	32	14	81	85	30	34	11	17	211	2.64285	0.820229	0.897846	1	1	-1
8951.72	20327.4	3964.43	7.6628	200.465	995.479	150.287	150.287	390.491	200.24	200.776	599.718	251.724	327.447	564.426	9	90	203	21	88	92	201	205	18	24	212	2.63457	0.773461	0.846652	1	1	-1
10451.4	19126.7	4105.11	6.02838	199.981	1156.64	167.245	167.245	384.034	200.567	199.555	599.495	351.394	126.737	505.106	11	104	193	22	102	106	191	195	19	25	211	2.13167	0.727342	0.796169	1	1	-1
10678.2	16962.1	3991.89	7.19774	200.659	1363.05	194.888	194.888	309.517	200.248	200.279	601.995	278.197	262.057	791.895	11	107	170	20	105	109	168	172	17	23	213	2.56951	0.755585	0.827084	1	1	-1
12480.4	6541.88	1741.2	7.04362	199.736	1133.55	219.562	219.562	456.329	200.412	200.245	597.768	280.426	241.878	341.2	11	125	66	11	123	127	64	68	8	14	211	2.18797	0.691788	0.75725	1	1	-1
16623.7	10218	4601.74	8.2411	199.295	1158.11	192.992	192.992	342.135	200.147	200.637	602.05	223.681	318.024	801.745	9	167	102	23	165	169	100	104	20	26	212	2.52671	0.82286	0.900726	1	1	-1
17304	10086.2	1240.36	9.18024	200.373	1289.25	159.163	159.163	321.598	200.598	199.899	600.586	304.046	186.186	640.356	8	173	102	7	171	175	100	104	4	10	213	3.02148	0.835031	0.914049	1	1	-1
17273.7	23138.4	1122.12	7.95338	200.34	937.655	201.335	201.335	312.281	199.371	200.147	599.278	73.6677	238.415	522.118	8	175	232	7	173	177	230	234	4	10	211	2.45136	0.830593	0.909191	1	1	-1
18030.5	16207.3	3077.59	6.71947	199.529	1212.67	264.037	264.037	396.402	200.469	199.65	600.728	330.477	107.283	677.586	10	180	164	16	178	182	162	166	13	19	211	2.33206	0.723013	0.79143	1	1	-1
20032.4	7489.96	1508.97	7.0745	200.069	1327.01	156.875	156.875	396.357	200.738	199.881	600.272	332.371	189.957	708.968	13	200	76	8	198	202	74	78	5	11	214	2.7065	0.744318	0.814751	1	1	-1
20466.2	19340.7	2653.66	6.79399	199.657	1140.05	208.825	208.825	495.898	200.424	200.257	602.656	266.232	240.658	1053.66	16	205	194	12	203	207	192	196	9	15	212	2.25496	0.726644	0.795405	1	1	-1
20612	11954.1	2070.91	8.17227	197.949	1242.74	301.278	301.278	473.629	200	199.8	598.471	212.022	154.101	470.914	10	207	121	12	205	209	119	123	9	15	215	2.81313	0.770267	0.843156	1	1	-1
20753.7	6128.13	1574.33	9.29345	199.973	712.105	60.8995	60.8995	164.915	200.086	200.031	600.24	253.735	228.133	574.325	17	208	62	9	206	210	60	64	6	12	206	2.18675	0.609576	0.667259	1	1	-1
21725.9	21816.1	3608.71	10.8822	201.083	1197.97	102.924	102.924	296.856	200.02	200.853	599.915	225.936	316.094	608.708	14	218	218	19	216	220	216	220	16	22	213	3.04402	0.913552	1	1	1	-1
22417.7	20872.1	4951.22	6.62754	200.201	1032.62	144.557	144.557	358.841	200.589	200.334	599.524	317.731	272.112	551.225	8	224	209	26	222	226	207	211	23	29	213	2.12615	0.673836	0.737599	1	1	-1
23218	23950.6	2048.34	7.61763	200.534	1188.33	177.371	177.371	346.121	200.025	200.307	600.563	217.981	250.644	648.338	11	233	240	11	231	235	238	242	8	14	213	3.41287	0.744845	0.815329	1	1	-1
23569.7	16323.9	4204.63	7.72739	200.206	1211.7	168.558	168.558	357.304	199.808	200.175	598.279	169.678	223.903	404.63	8	237	164	23	235	239	162	166	20	26	211	2.78468	0.678627	0.742844	1	1	-1
SPOTS_END
