FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_30spots_bg_200_1_I_300_0_img2.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_30spots_bg_200_1_I_300_0_img2__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
100	200	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
3204.9	22992.4	3822.16	7.60044	199.767	567.356	161.306	161.306	450.958	200.768	199.943	600.192	304.898	192.415	622.16	10	32	231	20	30	34	229	233	17	23	210	2.85914	0.690596	0.959916	1	1	-1
3524.97	20618.5	1705.55	7.17417	200.085	554.219	184.426	184.426	332.42	199.545	200.056	599.288	124.97	218.491	505.545	9	37	207	10	35	39	205	209	7	13	209	2.09863	0.529457	0.735937	1	1	-1
4416.25	3808.99	1281.09	7.26903	200.013	466.928	181.1	181.1	398.468	199.478	200.576	599.254	116.253	308.988	481.087	10	46	38	8	44	48	36	40	5	11	209	2.04187	0.628438	0.873519	1	1	-1
4760.31	14964.2	4118.15	6.99754	200.197	560.124	195.459	195.459	329.118	199.867	200.285	602.604	160.307	264.223	918.152	10	49	150	20	47	51	148	152	17	23	211	2.27824	0.564313	0.784386	1	1	-1
5129.75	1543.88	1520.7	10.7064	194.817	659.38	355.983	355.983	736.486	200.164	200.265	599.188	229.753	243.882	520.701	12	52	16	9	50	54	14	18	6	12	211	2.09748	0.563674	0.783498	1	1	-1
5394.1	15463.2	4828.85	7.87955	200.405	557.957	152.676	152.676	367.326	199.887	200.398	598.674	194.103	263.236	428.853	8	55	155	26	53	57	153	157	23	29	210	2.47878	0.705245	0.980278	1	1	-1
6324.13	2472.33	4292.45	7.15716	199.173	597.611	208.029	208.029	592.706	200.155	199.842	602.657	224.132	172.33	1092.45	11	64	26	20	62	66	24	28	17	23	212	2.06561	0.622249	0.864916	1	1	-1
8052.21	20528	1684.98	7.65271	199.411	521.899	216.46	216.46	422.108	199.257	200.212	600.819	52.2142	228.034	684.983	9	83	206	9	81	85	204	208	6	12	212	1.77443	0.617169	0.857855	1	1	-1
9090.39	3306.44	1594.78	6.92646	199.841	456.598	199.016	199.016	415.766	199.966	200.517	601.513	190.39	306.439	794.776	8	92	33	8	90	94	31	35	5	11	210	1.80373	0.542122	0.75354	1	1	-1
9164.91	24882	3649.43	8.19676	198.017	721.088	265.384	265.384	475.209	200.381	199.881	600.553	264.906	181.973	649.426	10	92	250	19	90	94	248	252	16	22	209	1.68953	0.514078	0.71456	1	1	-1
