FISH-QUANT	v3a
File-version	3D_v1
RESULTS OF SPOT DETECTION PERFORMED ON 24-Sep-2021 
COMMENT	
IMG_Raw	Poiss_30spots_bg_200_4_I_300_0_img0.tif
IMG_Filtered	
IMG_DAPI	
IMG_TS_label	
FILE_settings	Poiss_30spots_bg_200_4_I_300_0_img0__settings_MATURE.txt
PARAMETERS
Pix-XY	Pix-Z	RI	Ex	Em	NA	Type
160	300	1.33	547	583	1.4	widefield
CELL_START	EntireImage
X_POS	1	1	256	256	
Y_POS	1	256	256	1	
Z_POS	
CELL_END
SPOTS_START
Pos_Y	Pos_X	Pos_Z	AMP	BGD	RES	SigmaX	SigmaY	SigmaZ	Cent_Y	Cent_X	Cent_Z	MuY	MuX	MuZ	ITERY_det	Y_det	X_det	Z_det	Y_min	Y_max	X_min	X_max	Z_min	Z_max	INT_raw	INT_filt	SC_det	SC_det_norm	TH_det	TH_fit	IN_nuc
1604.93	8074.32	1736.16	31.493	199.446	3295.51	161.558	161.558	580.939	320.197	317.907	898.365	324.932	234.322	836.162	9	11	52	7	9	13	50	54	4	10	234	12.945	3.05056	0.9894	1	1	-1
1894.97	37866.8	5728.91	22.5298	199.189	3615.27	186.556	186.556	621.306	319.041	319.014	901.874	294.971	266.802	928.911	8	13	238	20	11	15	236	240	17	23	221	8.61184	2.32019	0.752516	1	1	-1
3598.04	12119.6	5968.19	29.9502	199.877	3343.36	169.817	169.817	538.072	321.479	322.73	899.196	398.036	439.555	868.193	9	23	76	21	21	25	74	78	18	24	226	9.94614	2.8028	0.909043	1	1	-1
3815.23	7728.59	6807.11	29.9368	200.732	3225.75	145.145	145.145	572.358	319.531	321.037	897.16	295.225	368.592	807.107	7	25	49	24	23	27	47	51	21	27	229	10.5668	2.68323	0.870262	1	1	-1
5727.97	24082.2	6719.12	29.9576	199.863	3154.6	156.785	156.785	500.888	319.511	318.677	896.787	287.972	242.241	719.118	9	37	152	24	35	39	150	154	21	27	226	10.0103	2.62213	0.850445	1	1	-1
10776.6	30006.3	5728.07	30.0926	200.631	3270.39	144.214	144.214	527.754	320.886	318.899	900.923	376.609	246.276	928.07	8	68	189	20	66	70	187	191	17	23	228	9.14399	2.53181	0.82115	1	1	-1
13908.8	39188	4853.32	26.1765	197.989	3199.2	198.041	198.041	600.848	319.7	319.919	895.628	308.787	308	653.317	8	88	246	18	86	90	244	248	15	21	228	9.24988	2.60889	0.846151	1	1	-1
14184.7	37403.2	2351.39	21.5092	199.903	3124.95	168.253	168.253	762.072	322.029	319.001	900.319	424.692	283.214	851.387	11	89	235	9	87	91	233	237	6	12	232	9.09648	2.50838	0.813551	1	1	-1
14290.1	16524.8	6652.94	26.6856	200.11	4288.9	151.147	151.147	605.539	321.322	320.991	901.345	370.077	364.763	952.942	8	90	104	23	88	92	102	106	20	26	232	10.227	2.63758	0.855457	1	1	-1
15256.7	30203.9	1550.05	26.5125	199.84	3989.77	159.254	159.254	659.294	321.012	319.449	896.457	376.696	283.857	650.046	9	96	190	7	94	98	188	192	4	10	226	9.63971	2.76394	0.896437	1	1	-1
16481.4	14019.5	3361.91	30.7146	200.542	2512.36	146.764	146.764	628.684	319.875	318.88	900.979	321.435	259.475	961.909	7	104	89	12	102	106	87	91	9	15	229	11.5216	2.88785	0.936628	1	1	-1
19197.7	10872	1521.76	26.6993	199.576	3270.46	173.299	173.299	651.029	319.906	319.79	900.845	317.717	311.982	921.759	6	121	69	6	119	123	67	71	3	9	226	10.8508	2.77079	0.898659	1	1	-1
19321.8	25916.5	1782.5	31.6132	199.803	2903.81	165.343	165.343	554.636	319.407	319.938	898.787	281.834	316.529	882.504	8	122	163	7	120	124	161	165	4	10	230	12.6007	3.08325	1	1	1	-1
20270.5	26352.1	3640.36	27.0972	199.352	3159.25	173.611	173.611	592.621	318.877	319.141	900.529	270.5	272.095	940.362	7	128	166	13	126	130	164	168	10	16	224	10.0489	2.73223	0.886154	1	1	-1
20299.4	29320.3	7207.93	30.3697	199.234	3300.64	158.817	158.817	568.819	320.211	320.359	898.999	299.425	360.331	907.926	7	128	184	25	126	130	182	186	22	28	230	11.6622	2.93228	0.951037	1	1	-1
20593.3	6423.39	3909.81	30.199	201.284	4065.02	129.756	129.756	600.247	319.325	319.969	900.872	273.281	343.387	909.815	8	130	41	14	128	132	39	43	11	17	231	10.3787	2.75189	0.89253	1	1	-1
23216.7	22665.1	1590.63	26.1024	200.201	3356.94	171.961	171.961	613.077	320.303	318.667	902.659	336.686	265.145	990.631	9	146	143	6	144	148	141	145	3	9	232	10.7628	2.58855	0.839554	1	1	-1
25538.1	31005	4397.09	26.7538	199.547	3939.85	173.748	173.748	554.499	319.091	319.642	898.917	258.088	285.047	797.09	8	161	195	16	159	163	193	197	13	19	226	8.75065	2.59909	0.842972	1	1	-1
26029.5	27549.5	5897.72	29.2345	200.38	4072.1	150.466	150.466	575.146	319.244	320.487	896.772	269.507	349.543	797.721	9	164	173	21	162	166	171	175	18	24	232	10.4718	2.79047	0.905045	1	1	-1
26531.2	17438	6384.11	28.6747	200.377	3150.65	152.879	152.879	579.042	319.065	320.246	895.698	291.174	317.967	684.111	9	167	110	23	165	169	108	112	20	26	228	11.3941	2.70831	0.878395	1	1	-1
27964	19192.3	6848.93	28.4853	199.241	2983.46	163.498	163.498	636.386	319.583	320.116	902.436	284.024	312.274	1148.93	9	176	121	23	174	178	119	123	20	26	230	10.2442	2.87135	0.931276	1	1	-1
29179.1	7278.98	3068.94	28.2398	199.338	3779.97	161.406	161.406	576.388	320.844	321.553	901.212	379.11	398.983	968.937	8	183	46	11	181	185	44	48	8	14	230	9.58838	2.79346	0.906011	1	1	-1
30286.7	1708.22	5013.99	26.0352	200.267	3657.83	165.17	165.17	530.449	320.389	319.284	898.221	366.688	268.218	813.987	7	190	12	18	188	192	10	14	15	21	226	9.12875	2.38866	0.774722	1	1	-1
32431.6	9660.4	3523.54	23.3121	199.196	3148.98	186.306	186.306	557.248	318.789	321.216	898.603	271.578	380.396	823.536	10	204	61	13	202	206	59	63	10	16	230	9.0973	2.24438	0.727927	1	1	-1
32717.6	17808	6318.1	26.8676	199.718	3283.13	168.676	168.676	557.839	321.554	321.155	900.537	397.584	367.968	918.096	8	205	112	22	203	207	110	114	19	25	224	9.87371	2.64451	0.857702	1	1	-1
33303.3	6590.67	3207.39	25.6148	200.464	2783.51	173.957	173.957	510.504	320.304	320.652	902.882	343.298	350.67	1107.39	8	209	42	11	207	211	40	44	8	14	226	9.78849	2.37901	0.771594	1	1	-1
37621.6	7645.21	5292.42	27.0226	200.596	3260.19	149.305	149.305	613.58	320.367	319.141	897.543	341.566	285.208	792.423	8	236	49	19	234	238	47	51	16	22	229	10.4968	2.64613	0.858229	1	1	-1
38857.5	29988.1	7096.28	28.9281	200.67	4600.16	159.281	159.281	553.687	319.817	321.343	898.386	297.472	388.118	796.278	8	244	188	25	242	246	186	190	22	28	234	10.5687	2.78289	0.902583	1	1	-1
39022	11451	3227.8	29.1233	199.424	3391.36	150.4	150.4	701.395	319.233	321.529	898.126	301.953	411.015	827.801	7	245	72	12	243	247	70	74	9	15	230	10.388	2.99289	0.970696	1	1	-1
39926.3	16333.2	2074.06	22.1898	199.055	3969.69	190.765	190.765	684.25	318.557	320.412	903.848	246.25	333.174	1174.06	10	251	103	7	249	253	101	105	4	10	231	8.81978	2.33184	0.756294	1	1	-1
SPOTS_END
